user_id,event_name,event_timestamp,plan_name,billing_cycle,amount_usd,payment_status,renewal_number,cancel_reason,country,device_type,acquisition_channel,app_version,session_id
U_42836,app_opened,2026-05-09 20:33:00,,,,,,,TR,Android,Google Ads,4.6.0,U_42836_S003
U_09571,ai_prompt_submitted,2026-05-09 20:34:00,,,,,,,TR,iOS,Organic,5.3.0,U_09571_S002
U_24568,app_opened,2026-05-09 20:34:00,,,,,,,BR,Web,Organic,web_2026_04,U_24568_S011
U_42836,ai_prompt_submitted,2026-05-09 20:34:00,,,,,,,TR,Android,Google Ads,4.6.0,U_42836_S003
U_35815,task_created,2026-05-09 20:37:00,,,,,,,UK,iOS,Organic,5.3.0,U_35815_S012
U_24568,task_created,2026-05-09 20:38:00,,,,,,,BR,Web,Organic,web_2026_04,U_24568_S011
U_36560,ai_prompt_submitted,2026-05-09 20:40:00,,,,,,,TR,Android,Organic,4.6.0,U_36560_S008
U_24568,note_created,2026-05-09 20:47:00,,,,,,,BR,Web,Organic,web_2026_04,U_24568_S011
U_24456,note_created,2026-05-09 20:50:00,,,,,,,DE,iOS,TikTok Ads,5.3.0,U_24456_S008
U_40809,app_opened,2026-05-09 20:52:00,,,,,,,DE,Android,Meta Ads,4.6.0,U_40809_S006
U_24568,document_uploaded,2026-05-09 20:53:00,,,,,,,BR,Web,Organic,web_2026_04,U_24568_S011
U_02971,app_opened,2026-05-09 20:54:00,,,,,,,UK,iOS,Organic,5.3.0,U_02971_S003
U_15812,app_opened,2026-05-09 20:55:00,,,,,,,US,Android,Google Ads,4.6.0,U_15812_S010
U_35815,document_uploaded,2026-05-09 20:56:00,,,,,,,UK,iOS,Organic,5.3.0,U_35815_S012
U_24456,document_uploaded,2026-05-09 20:57:00,,,,,,,DE,iOS,TikTok Ads,5.3.0,U_24456_S008
U_02971,note_created,2026-05-09 21:01:00,,,,,,,UK,iOS,Organic,5.3.0,U_02971_S003
U_15812,note_created,2026-05-09 21:01:00,,,,,,,US,Android,Google Ads,4.6.0,U_15812_S010
U_17814,app_opened,2026-05-09 21:07:00,,,,,,,US,iOS,Organic,5.3.0,U_17814_S013
U_40809,ai_prompt_submitted,2026-05-09 21:08:00,,,,,,,DE,Android,Meta Ads,4.6.0,U_40809_S006
U_49705,app_opened,2026-05-09 21:09:00,,,,,,,US,iOS,Google Ads,5.3.0,U_49705_S013
U_40809,task_created,2026-05-09 21:10:00,,,,,,,DE,Android,Meta Ads,4.6.0,U_40809_S006
U_15812,ai_prompt_submitted,2026-05-09 21:11:00,,,,,,,US,Android,Google Ads,4.6.0,U_15812_S010
U_17814,ai_prompt_submitted,2026-05-09 21:11:00,,,,,,,US,iOS,Organic,5.3.0,U_17814_S013
U_15812,task_created,2026-05-09 21:14:00,,,,,,,US,Android,Google Ads,4.6.0,U_15812_S010
U_26261,app_opened,2026-05-09 21:14:00,,,,,,,BR,Web,Organic,web_2026_04,U_26261_S002
U_13585,app_opened,2026-05-09 21:15:00,,,,,,,DE,Android,Organic,4.6.0,U_13585_S002
U_14348,app_opened,2026-05-09 21:17:00,,,,,,,BR,Android,Google Ads,4.6.0,U_14348_S007
U_45982,app_opened,2026-05-09 21:17:00,,,,,,,BR,Android,Meta Ads,4.6.0,U_45982_S010
U_49705,ai_prompt_submitted,2026-05-09 21:21:00,,,,,,,US,iOS,Google Ads,5.3.0,U_49705_S013
U_26261,task_created,2026-05-09 21:23:00,,,,,,,BR,Web,Organic,web_2026_04,U_26261_S002
U_40571,app_opened,2026-05-09 21:24:00,,,,,,,BR,Android,Google Ads,4.6.0,U_40571_S006
U_49121,app_opened,2026-05-09 21:24:00,,,,,,,UK,Android,TikTok Ads,4.6.0,U_49121_S004
U_17814,note_created,2026-05-09 21:30:00,,,,,,,US,iOS,Organic,5.3.0,U_17814_S013
U_14348,ai_prompt_submitted,2026-05-09 21:31:00,,,,,,,BR,Android,Google Ads,4.6.0,U_14348_S007
U_13585,ai_prompt_submitted,2026-05-09 21:32:00,,,,,,,DE,Android,Organic,4.6.0,U_13585_S002
U_48541,app_opened,2026-05-09 21:35:00,,,,,,,BR,iOS,Google Ads,5.3.0,U_48541_S004
U_06371,app_opened,2026-05-09 21:39:00,,,,,,,UK,Web,Google Ads,web_2026_04,U_06371_S002
U_13585,note_created,2026-05-09 21:41:00,,,,,,,DE,Android,Organic,4.6.0,U_13585_S002
U_45982,task_created,2026-05-09 21:41:00,,,,,,,BR,Android,Meta Ads,4.6.0,U_45982_S010
U_24392,signup,2026-05-09 21:42:00,,,,,,,BR,Android,Referral,4.6.0,U_24392_S001
U_04201,app_opened,2026-05-09 21:43:00,,,,,,,US,Web,TikTok Ads,web_2026_04,U_04201_S004
U_24392,onboarding_started,2026-05-09 21:43:00,,,,,,,BR,Android,Referral,4.6.0,U_24392_S001
U_35241,app_opened,2026-05-09 21:44:00,,,,,,,US,Android,Meta Ads,4.6.0,U_35241_S004
U_48541,ai_prompt_submitted,2026-05-09 21:44:00,,,,,,,BR,iOS,Google Ads,5.3.0,U_48541_S004
U_12185,signup,2026-05-09 21:45:00,,,,,,,US,Android,Referral,4.6.0,U_12185_S001
U_12185,onboarding_started,2026-05-09 21:47:00,,,,,,,US,Android,Referral,4.6.0,U_12185_S001
U_06371,ai_prompt_submitted,2026-05-09 21:50:00,,,,,,,UK,Web,Google Ads,web_2026_04,U_06371_S002
U_24690,app_opened,2026-05-09 21:53:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_24690_S006
U_23376,app_opened,2026-05-09 21:55:00,,,,,,,TR,iOS,Google Ads,5.3.0,U_23376_S006
U_39408,app_opened,2026-05-09 21:56:00,,,,,,,UK,iOS,TikTok Ads,5.3.0,U_39408_S002
U_12185,onboarding_completed,2026-05-09 21:57:00,,,,,,,US,Android,Referral,4.6.0,U_12185_S001
U_24392,onboarding_completed,2026-05-09 21:57:00,,,,,,,BR,Android,Referral,4.6.0,U_24392_S001
U_24690,note_created,2026-05-09 21:59:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_24690_S006
U_35241,ai_prompt_submitted,2026-05-09 22:01:00,,,,,,,US,Android,Meta Ads,4.6.0,U_35241_S004
U_35241,document_uploaded,2026-05-09 22:03:00,,,,,,,US,Android,Meta Ads,4.6.0,U_35241_S004
U_24690,ai_prompt_submitted,2026-05-09 22:04:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_24690_S006
U_07409,app_opened,2026-05-09 22:11:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07409_S008
U_23376,ai_prompt_submitted,2026-05-09 22:11:00,,,,,,,TR,iOS,Google Ads,5.3.0,U_23376_S006
U_04803,app_opened,2026-05-09 22:14:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_04803_S003
U_07409,note_created,2026-05-09 22:14:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07409_S008
U_27684,app_opened,2026-05-09 22:15:00,,,,,,,US,Android,Organic,4.6.0,U_27684_S007
U_39408,ai_prompt_submitted,2026-05-09 22:15:00,,,,,,,UK,iOS,TikTok Ads,5.3.0,U_39408_S002
U_07409,ai_prompt_submitted,2026-05-09 22:16:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07409_S008
U_25345,app_opened,2026-05-09 22:18:00,,,,,,,BR,Android,Referral,4.6.0,U_25345_S004
U_12185,first_core_action,2026-05-09 22:19:00,,,,,,,US,Android,Referral,4.6.0,U_12185_S001
U_33195,app_opened,2026-05-09 22:19:00,,,,,,,UK,Android,Organic,4.6.0,U_33195_S008
U_42786,app_opened,2026-05-09 22:23:00,,,,,,,DE,Android,Referral,4.6.0,U_42786_S004
U_23639,app_opened,2026-05-09 22:24:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23639_S006
U_27684,ai_prompt_submitted,2026-05-09 22:25:00,,,,,,,US,Android,Organic,4.6.0,U_27684_S007
U_12185,ai_prompt_submitted,2026-05-09 22:26:00,,,,,,,US,Android,Referral,4.6.0,U_12185_S001
U_33195,note_created,2026-05-09 22:26:00,,,,,,,UK,Android,Organic,4.6.0,U_33195_S008
U_10509,signup,2026-05-09 22:28:00,,,,,,,TR,Android,Google Ads,4.6.0,U_10509_S001
U_27684,note_created,2026-05-09 22:30:00,,,,,,,US,Android,Organic,4.6.0,U_27684_S007
U_33195,document_uploaded,2026-05-09 22:30:00,,,,,,,UK,Android,Organic,4.6.0,U_33195_S008
U_42226,app_opened,2026-05-09 22:30:00,,,,,,,DE,Android,Organic,4.6.0,U_42226_S004
U_42786,task_created,2026-05-09 22:30:00,,,,,,,DE,Android,Referral,4.6.0,U_42786_S004
U_42786,ai_prompt_submitted,2026-05-09 22:31:00,,,,,,,DE,Android,Referral,4.6.0,U_42786_S004
U_25345,document_uploaded,2026-05-09 22:34:00,,,,,,,BR,Android,Referral,4.6.0,U_25345_S004
U_25345,ai_prompt_submitted,2026-05-09 22:34:00,,,,,,,BR,Android,Referral,4.6.0,U_25345_S004
U_17255,app_opened,2026-05-09 22:35:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_17255_S005
U_23639,ai_prompt_submitted,2026-05-09 22:36:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23639_S006
U_25345,note_created,2026-05-09 22:37:00,,,,,,,BR,Android,Referral,4.6.0,U_25345_S004
U_10509,onboarding_started,2026-05-09 22:39:00,,,,,,,TR,Android,Google Ads,4.6.0,U_10509_S001
U_07409,task_created,2026-05-09 22:40:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07409_S008
U_42226,ai_prompt_submitted,2026-05-09 22:41:00,,,,,,,DE,Android,Organic,4.6.0,U_42226_S004
U_04803,note_created,2026-05-09 22:43:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_04803_S003
U_37749,app_opened,2026-05-09 22:43:00,,,,,,,BR,Android,Organic,4.6.0,U_37749_S002
U_47826,app_opened,2026-05-09 22:43:00,,,,,,,BR,Android,Referral,4.6.0,U_47826_S010
U_26865,trial_started,2026-05-09 22:45:00,,,,,,,BR,iOS,Organic,5.3.0,U_26865_S003
U_42226,note_created,2026-05-09 22:45:00,,,,,,,DE,Android,Organic,4.6.0,U_42226_S004
U_10509,onboarding_completed,2026-05-09 22:48:00,,,,,,,TR,Android,Google Ads,4.6.0,U_10509_S001
U_35855,trial_started,2026-05-09 22:58:00,,,,,,,UK,iOS,Google Ads,5.3.0,U_35855_S003
U_02815,signup,2026-05-09 22:59:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_02815_S001
U_47826,ai_prompt_submitted,2026-05-09 22:59:00,,,,,,,BR,Android,Referral,4.6.0,U_47826_S010
U_02815,onboarding_started,2026-05-09 23:00:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_02815_S001
U_10509,first_core_action,2026-05-09 23:01:00,,,,,,,TR,Android,Google Ads,4.6.0,U_10509_S001
U_17255,note_created,2026-05-09 23:02:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_17255_S005
U_37749,ai_prompt_submitted,2026-05-09 23:02:00,,,,,,,BR,Android,Organic,4.6.0,U_37749_S002
U_10509,ai_prompt_submitted,2026-05-09 23:04:00,,,,,,,TR,Android,Google Ads,4.6.0,U_10509_S001
U_47826,document_uploaded,2026-05-09 23:04:00,,,,,,,BR,Android,Referral,4.6.0,U_47826_S010
U_47826,note_created,2026-05-09 23:06:00,,,,,,,BR,Android,Referral,4.6.0,U_47826_S010
U_02815,onboarding_completed,2026-05-09 23:09:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_02815_S001
U_33271,app_opened,2026-05-09 23:09:00,,,,,,,DE,Android,TikTok Ads,4.6.0,U_33271_S004
U_34779,app_opened,2026-05-09 23:11:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_34779_S003
U_34169,app_opened,2026-05-09 23:12:00,,,,,,,TR,iOS,TikTok Ads,5.3.0,U_34169_S004
U_02815,first_core_action,2026-05-09 23:16:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_02815_S001
U_33271,ai_prompt_submitted,2026-05-09 23:16:00,,,,,,,DE,Android,TikTok Ads,4.6.0,U_33271_S004
U_34169,ai_prompt_submitted,2026-05-09 23:18:00,,,,,,,TR,iOS,TikTok Ads,5.3.0,U_34169_S004
U_34779,ai_prompt_submitted,2026-05-09 23:25:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_34779_S003
U_28354,trial_started,2026-05-09 23:27:00,,,,,,,US,Android,Meta Ads,4.6.0,U_28354_S002
U_41898,app_opened,2026-05-09 23:39:00,,,,,,,TR,Android,Organic,4.6.0,U_41898_S014
U_41898,note_created,2026-05-09 23:43:00,,,,,,,TR,Android,Organic,4.6.0,U_41898_S014
U_07400,app_opened,2026-05-09 23:44:00,,,,,,,TR,iOS,Referral,5.3.0,U_07400_S008
U_41898,ai_prompt_submitted,2026-05-09 23:45:00,,,,,,,TR,Android,Organic,4.6.0,U_41898_S014
U_02544,app_opened,2026-05-09 23:50:00,,,,,,,BR,iOS,Organic,5.3.0,U_02544_S003
U_11979,app_opened,2026-05-09 23:51:00,,,,,,,US,Android,Organic,4.6.0,U_11979_S005
U_10559,app_opened,2026-05-09 23:55:00,,,,,,,US,Web,TikTok Ads,web_2026_04,U_10559_S012
U_11979,ai_prompt_submitted,2026-05-09 23:55:00,,,,,,,US,Android,Organic,4.6.0,U_11979_S005
U_29483,app_opened,2026-05-09 23:56:00,,,,,,,TR,iOS,Meta Ads,5.3.0,U_29483_S006
U_07280,app_opened,2026-05-09 23:59:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07280_S013
U_33019,app_opened,2026-05-09 23:59:00,,,,,,,TR,Android,Google Ads,4.6.0,U_33019_S002
U_07280,note_created,2026-05-10 00:02:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07280_S013
U_10559,note_created,2026-05-10 00:04:00,,,,,,,US,Web,TikTok Ads,web_2026_04,U_10559_S012
U_02544,ai_prompt_submitted,2026-05-10 00:06:00,,,,,,,BR,iOS,Organic,5.3.0,U_02544_S003
U_33019,ai_prompt_submitted,2026-05-10 00:06:00,,,,,,,TR,Android,Google Ads,4.6.0,U_33019_S002
U_14371,app_opened,2026-05-10 00:07:00,,,,,,,US,iOS,Referral,5.3.0,U_14371_S002
U_02544,note_created,2026-05-10 00:09:00,,,,,,,BR,iOS,Organic,5.3.0,U_02544_S003
U_07400,note_created,2026-05-10 00:09:00,,,,,,,TR,iOS,Referral,5.3.0,U_07400_S008
U_33019,note_created,2026-05-10 00:12:00,,,,,,,TR,Android,Google Ads,4.6.0,U_33019_S002
U_47933,trial_started,2026-05-10 00:12:00,,,,,,,BR,Android,TikTok Ads,4.6.0,U_47933_S002
U_25850,app_opened,2026-05-10 00:13:00,,,,,,,US,Android,Meta Ads,4.6.0,U_25850_S011
U_37714,app_opened,2026-05-10 00:13:00,,,,,,,US,Android,Organic,4.6.0,U_37714_S004
U_07280,ai_prompt_submitted,2026-05-10 00:16:00,,,,,,,BR,Web,TikTok Ads,web_2026_04,U_07280_S013
U_37714,note_created,2026-05-10 00:17:00,,,,,,,US,Android,Organic,4.6.0,U_37714_S004
U_16920,app_opened,2026-05-10 00:19:00,,,,,,,TR,iOS,TikTok Ads,5.3.0,U_16920_S003
U_22200,app_opened,2026-05-10 00:19:00,,,,,,,DE,Android,Meta Ads,4.6.0,U_22200_S006
U_30853,app_opened,2026-05-10 00:19:00,,,,,,,DE,Android,TikTok Ads,4.6.0,U_30853_S007
U_37714,ai_prompt_submitted,2026-05-10 00:19:00,,,,,,,US,Android,Organic,4.6.0,U_37714_S004
U_25850,ai_prompt_submitted,2026-05-10 00:22:00,,,,,,,US,Android,Meta Ads,4.6.0,U_25850_S011
U_22200,ai_prompt_submitted,2026-05-10 00:28:00,,,,,,,DE,Android,Meta Ads,4.6.0,U_22200_S006
U_14371,task_created,2026-05-10 00:29:00,,,,,,,US,iOS,Referral,5.3.0,U_14371_S002
U_25850,note_created,2026-05-10 00:29:00,,,,,,,US,Android,Meta Ads,4.6.0,U_25850_S011
U_03546,app_opened,2026-05-10 00:30:00,,,,,,,BR,Android,Google Ads,4.6.0,U_03546_S007
U_30853,note_created,2026-05-10 00:32:00,,,,,,,DE,Android,TikTok Ads,4.6.0,U_30853_S007
U_30853,ai_prompt_submitted,2026-05-10 00:32:00,,,,,,,DE,Android,TikTok Ads,4.6.0,U_30853_S007
U_34488,app_opened,2026-05-10 00:36:00,,,,,,,DE,iOS,Google Ads,5.3.0,U_34488_S004
U_25850,document_uploaded,2026-05-10 00:39:00,,,,,,,US,Android,Meta Ads,4.6.0,U_25850_S011
U_39209,app_opened,2026-05-10 00:39:00,,,,,,,UK,iOS,TikTok Ads,5.3.0,U_39209_S003
U_21884,app_opened,2026-05-10 00:46:00,,,,,,,UK,iOS,Meta Ads,5.3.0,U_21884_S002
U_07762,app_opened,2026-05-10 00:50:00,,,,,,,TR,Android,Organic,4.6.0,U_07762_S005
U_34488,task_created,2026-05-10 00:53:00,,,,,,,DE,iOS,Google Ads,5.3.0,U_34488_S004
U_03538,app_opened,2026-05-10 01:02:00,,,,,,,TR,Android,Google Ads,4.6.0,U_03538_S011
U_38907,app_opened,2026-05-10 01:02:00,,,,,,,DE,Android,Google Ads,4.6.0,U_38907_S006
U_21884,ai_prompt_submitted,2026-05-10 01:05:00,,,,,,,UK,iOS,Meta Ads,5.3.0,U_21884_S002
U_38907,note_created,2026-05-10 01:05:00,,,,,,,DE,Android,Google Ads,4.6.0,U_38907_S006
U_03538,note_created,2026-05-10 01:12:00,,,,,,,TR,Android,Google Ads,4.6.0,U_03538_S011
U_23622,app_opened,2026-05-10 01:13:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23622_S004
U_23622,ai_prompt_submitted,2026-05-10 01:15:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23622_S004
U_19789,app_opened,2026-05-10 01:16:00,,,,,,,UK,Android,Referral,4.6.0,U_19789_S004
U_27944,app_opened,2026-05-10 01:19:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_27944_S009
U_38100,app_opened,2026-05-10 01:19:00,,,,,,,DE,iOS,Google Ads,5.3.0,U_38100_S006
U_27944,ai_prompt_submitted,2026-05-10 01:24:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_27944_S009
U_47503,trial_started,2026-05-10 01:24:00,,,,,,,UK,Android,Organic,4.6.0,U_47503_S002
U_24877,signup,2026-05-10 01:28:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_24877_S001
U_23622,note_created,2026-05-10 01:31:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23622_S004
U_19789,document_uploaded,2026-05-10 01:35:00,,,,,,,UK,Android,Referral,4.6.0,U_19789_S004
U_40942,app_opened,2026-05-10 01:35:00,,,,,,,US,Web,Meta Ads,web_2026_04,U_40942_S002
U_24877,onboarding_started,2026-05-10 01:38:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_24877_S001
U_40591,app_opened,2026-05-10 01:39:00,,,,,,,DE,iOS,Organic,5.3.0,U_40591_S005
U_23622,task_created,2026-05-10 01:40:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_23622_S004
U_19789,note_created,2026-05-10 01:41:00,,,,,,,UK,Android,Referral,4.6.0,U_19789_S004
U_40591,note_created,2026-05-10 01:42:00,,,,,,,DE,iOS,Organic,5.3.0,U_40591_S005
U_40591,ai_prompt_submitted,2026-05-10 01:45:00,,,,,,,DE,iOS,Organic,5.3.0,U_40591_S005
U_40942,ai_prompt_submitted,2026-05-10 01:48:00,,,,,,,US,Web,Meta Ads,web_2026_04,U_40942_S002
U_24877,onboarding_completed,2026-05-10 01:49:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_24877_S001
U_20406,trial_started,2026-05-10 01:54:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_20406_S003
U_32975,signup,2026-05-10 01:58:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_32975_S001
U_48167,app_opened,2026-05-10 02:00:00,,,,,,,TR,Android,Organic,4.6.0,U_48167_S009
U_40942,note_created,2026-05-10 02:02:00,,,,,,,US,Web,Meta Ads,web_2026_04,U_40942_S002
U_20956,trial_started,2026-05-10 02:03:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_20956_S003
U_32975,onboarding_started,2026-05-10 02:03:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_32975_S001
U_11189,trial_started,2026-05-10 02:06:00,,,,,,,TR,Android,Organic,4.6.0,U_11189_S002
U_24877,first_core_action,2026-05-10 02:07:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_24877_S001
U_09572,app_opened,2026-05-10 02:08:00,,,,,,,UK,iOS,Organic,5.3.0,U_09572_S005
U_48167,note_created,2026-05-10 02:17:00,,,,,,,TR,Android,Organic,4.6.0,U_48167_S009
U_24877,ai_prompt_submitted,2026-05-10 02:18:00,,,,,,,TR,Android,Meta Ads,4.6.0,U_24877_S001
U_04390,app_opened,2026-05-10 02:19:00,,,,,,,TR,iOS,Meta Ads,5.3.0,U_04390_S003
U_21446,app_opened,2026-05-10 02:25:00,,,,,,,DE,Web,Meta Ads,web_2026_04,U_21446_S011
U_09572,ai_prompt_submitted,2026-05-10 02:27:00,,,,,,,UK,iOS,Organic,5.3.0,U_09572_S005
U_15493,signup,2026-05-10 02:32:00,,,,,,,US,Android,Google Ads,4.6.0,U_15493_S001
U_49037,app_opened,2026-05-10 02:35:00,,,,,,,US,Android,Google Ads,4.6.0,U_49037_S009
U_15493,onboarding_started,2026-05-10 02:36:00,,,,,,,US,Android,Google Ads,4.6.0,U_15493_S001
U_40738,signup,2026-05-10 02:39:00,,,,,,,DE,Web,Google Ads,web_2026_04,U_40738_S001
U_31570,app_opened,2026-05-10 02:40:00,,,,,,,UK,Android,Google Ads,4.6.0,U_31570_S012
U_40738,onboarding_started,2026-05-10 02:40:00,,,,,,,DE,Web,Google Ads,web_2026_04,U_40738_S001
U_21446,ai_prompt_submitted,2026-05-10 02:42:00,,,,,,,DE,Web,Meta Ads,web_2026_04,U_21446_S011
U_15493,onboarding_completed,2026-05-10 02:43:00,,,,,,,US,Android,Google Ads,4.6.0,U_15493_S001
U_40738,onboarding_completed,2026-05-10 02:43:00,,,,,,,DE,Web,Google Ads,web_2026_04,U_40738_S001
U_40738,first_core_action,2026-05-10 02:45:00,,,,,,,DE,Web,Google Ads,web_2026_04,U_40738_S001
U_49037,task_created,2026-05-10 02:45:00,,,,,,,US,Android,Google Ads,4.6.0,U_49037_S009
U_31518,app_opened,2026-05-10 02:46:00,,,,,,,BR,iOS,TikTok Ads,5.3.0,U_31518_S004
U_49364,signup,2026-05-10 02:48:00,,,,,,,UK,Web,TikTok Ads,web_2026_04,U_49364_S001
U_31570,ai_prompt_submitted,2026-05-10 02:49:00,,,,,,,UK,Android,Google Ads,4.6.0,U_31570_S012
U_39269,app_opened,2026-05-10 02:57:00,,,,,,,TR,Android,Organic,4.6.0,U_39269_S005
U_01820,app_opened,2026-05-10 02:58:00,,,,,,,DE,Android,Organic,4.6.0,U_01820_S006
U_31518,note_created,2026-05-10 02:59:00,,,,,,,BR,iOS,TikTok Ads,5.3.0,U_31518_S004
U_49037,note_created,2026-05-10 02:59:00,,,,,,,US,Android,Google Ads,4.6.0,U_49037_S009
U_27624,app_opened,2026-05-10 03:00:00,,,,,,,TR,iOS,Organic,5.3.0,U_27624_S002
U_39269,task_created,2026-05-10 03:00:00,,,,,,,TR,Android,Organic,4.6.0,U_39269_S005
U_39151,app_opened,2026-05-10 03:05:00,,,,,,,US,Android,Referral,4.6.0,U_39151_S003
U_39269,ai_prompt_submitted,2026-05-10 03:06:00,,,,,,,TR,Android,Organic,4.6.0,U_39269_S005
U_39269,document_uploaded,2026-05-10 03:06:00,,,,,,,TR,Android,Organic,4.6.0,U_39269_S005
U_01820,ai_prompt_submitted,2026-05-10 03:09:00,,,,,,,DE,Android,Organic,4.6.0,U_01820_S006
U_27624,ai_prompt_submitted,2026-05-10 03:13:00,,,,,,,TR,iOS,Organic,5.3.0,U_27624_S002
U_39269,note_created,2026-05-10 03:13:00,,,,,,,TR,Android,Organic,4.6.0,U_39269_S005
U_39151,ai_prompt_submitted,2026-05-10 03:17:00,,,,,,,US,Android,Referral,4.6.0,U_39151_S003
U_28708,app_opened,2026-05-10 03:19:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_28708_S006
U_27624,note_created,2026-05-10 03:21:00,,,,,,,TR,iOS,Organic,5.3.0,U_27624_S002
U_41057,app_opened,2026-05-10 03:21:00,,,,,,,TR,Web,Meta Ads,web_2026_04,U_41057_S005
U_13939,app_opened,2026-05-10 03:22:00,,,,,,,US,Web,Google Ads,web_2026_04,U_13939_S002
U_39606,app_opened,2026-05-10 03:22:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_39606_S003
U_30478,app_opened,2026-05-10 03:23:00,,,,,,,TR,iOS,Google Ads,5.3.0,U_30478_S003
U_28578,app_opened,2026-05-10 03:24:00,,,,,,,UK,Android,TikTok Ads,4.6.0,U_28578_S004
U_39606,ai_prompt_submitted,2026-05-10 03:26:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_39606_S003
U_30478,ai_prompt_submitted,2026-05-10 03:27:00,,,,,,,TR,iOS,Google Ads,5.3.0,U_30478_S003
U_28708,ai_prompt_submitted,2026-05-10 03:34:00,,,,,,,US,Android,TikTok Ads,4.6.0,U_28708_S006
U_26552,app_opened,2026-05-10 03:35:00,,,,,,,UK,Android,Organic,4.6.0,U_26552_S007
U_41057,task_created,2026-05-10 03:36:00,,,,,,,TR,Web,Meta Ads,web_2026_04,U_41057_S005
U_30478,document_uploaded,2026-05-10 03:37:00,,,,,,,TR,iOS,Google Ads,5.3.0,U_30478_S003
U_39606,task_created,2026-05-10 03:40:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_39606_S003
U_41057,ai_prompt_submitted,2026-05-10 03:40:00,,,,,,,TR,Web,Meta Ads,web_2026_04,U_41057_S005
U_28578,note_created,2026-05-10 03:42:00,,,,,,,UK,Android,TikTok Ads,4.6.0,U_28578_S004
U_10046,trial_started,2026-05-10 03:44:00,,,,,,,DE,Android,Organic,4.6.0,U_10046_S002
U_35855,app_opened,2026-05-10 03:44:00,,,,,,,UK,iOS,Google Ads,5.3.0,U_35855_S004
U_40894,app_opened,2026-05-10 03:46:00,,,,,,,DE,iOS,Organic,5.3.0,U_40894_S006
U_41057,note_created,2026-05-10 03:47:00,,,,,,,TR,Web,Meta Ads,web_2026_04,U_41057_S005
U_35855,ai_prompt_submitted,2026-05-10 03:49:00,,,,,,,UK,iOS,Google Ads,5.3.0,U_35855_S004
U_13939,document_uploaded,2026-05-10 03:52:00,,,,,,,US,Web,Google Ads,web_2026_04,U_13939_S002
U_26552,note_created,2026-05-10 04:00:00,,,,,,,UK,Android,Organic,4.6.0,U_26552_S007
U_35946,app_opened,2026-05-10 04:00:00,,,,,,,BR,Android,Meta Ads,4.6.0,U_35946_S002
U_10870,app_opened,2026-05-10 04:02:00,,,,,,,UK,Android,Organic,4.6.0,U_10870_S005
U_30960,app_opened,2026-05-10 04:02:00,,,,,,,DE,Android,Google Ads,4.6.0,U_30960_S012
U_10870,note_created,2026-05-10 04:04:00,,,,,,,UK,Android,Organic,4.6.0,U_10870_S005
U_38122,signup,2026-05-10 04:04:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_38122_S001
U_30960,ai_prompt_submitted,2026-05-10 04:07:00,,,,,,,DE,Android,Google Ads,4.6.0,U_30960_S012
U_40894,task_created,2026-05-10 04:07:00,,,,,,,DE,iOS,Organic,5.3.0,U_40894_S006
U_38122,onboarding_started,2026-05-10 04:16:00,,,,,,,UK,Android,Meta Ads,4.6.0,U_38122_S001
